      0.000000      0.205828      0.411657      0.617485      0.823314      1.029142      1.234971      1.440799      1.646628      1.852456      2.058285      2.264113      2.469942      2.675770      2.881599      3.087427      3.293256      3.499084      3.704913      3.910741      4.116570      4.322398      4.528227      4.734055      4.939884      5.145712      5.351541      5.557369      5.763198      5.969026  
      1.000000      1.001315      1.007556      1.004586      1.005328      1.002190      1.000470      1.006789      1.006793      1.009347      1.003835      1.005194      1.008310      1.000346      1.000535      1.005297      1.006711      1.000077      1.003834      1.000668      1.004175      1.006868      1.005890      1.009304      1.008462      1.005269      1.000920      1.006539      1.004160      1.007012  
      1.003692      1.003639      1.003666      1.003767      1.003969      1.004306      1.004770      1.005284      1.005717      1.005931      1.005840      1.005443      1.004826      1.004120      1.003464      1.002971      1.002722      1.002775      1.003151      1.003818      1.004674      1.005544      1.006231      1.006572      1.006502      1.006074      1.005438      1.004774      1.004228      1.003871  
      1.003822      1.003663      1.003674      1.003845      1.004145      1.004522      1.004913      1.005250      1.005468      1.005520      1.005383      1.005069      1.004622      1.004118      1.003651      1.003310      1.003170      1.003265      1.003588      1.004086      1.004672      1.005243      1.005700      1.005971      1.006019      1.005847      1.005499      1.005045      1.004565      1.004136  
      1.004698      1.004639      1.004596      1.004569      1.004556      1.004552      1.004549      1.004541      1.004523      1.004491      1.004446      1.004393      1.004338      1.004291      1.004261      1.004256      1.004280      1.004335      1.004418      1.004521      1.004635      1.004746      1.004844      1.004917      1.004960      1.004970      1.004949      1.004902      1.004837      1.004766  
      1.004805      1.004765      1.004718      1.004665      1.004610      1.004553      1.004498      1.004448      1.004403      1.004367      1.004341      1.004326      1.004322      1.004331      1.004350      1.004381      1.004420      1.004467      1.004520      1.004576      1.004632      1.004687      1.004738      1.004782      1.004818      1.004844      1.004859      1.004863      1.004855      1.004835  
      1.004725      1.004701      1.004671      1.004638      1.004603      1.004568      1.004534      1.004502      1.004474      1.004452      1.004435      1.004426      1.004424      1.004429      1.004441      1.004460      1.004485      1.004514      1.004547      1.004582      1.004617      1.004652      1.004683      1.004711      1.004734      1.004750      1.004760      1.004762      1.004757      1.004744  
      1.004609      1.004606      1.004602      1.004598      1.004594      1.004590      1.004585      1.004581      1.004578      1.004575      1.004573      1.004572      1.004572      1.004572      1.004574      1.004576      1.004579      1.004583      1.004587      1.004591      1.004596      1.004600      1.004604      1.004607      1.004610      1.004612      1.004613      1.004614      1.004613      1.004612  
      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593  
      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593  
      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004592      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593      1.004593  
